id,category/id, ,Ministério,Categoria 01,Categoria 02,Categoria 03,Escopo,MODERADOR,REVISOR,title/pt-BR,body/pt-BR,url,@,,Revisão de categorias,,
,,Saúde ,Saúde,Centros de atendimento,Sexualidade ,População LGBTQIAPN+,,Carlos ,,Centros de Referência em sexualidade humana e população LGBTQIAPN+,Local como referência para as demandas sociobioantropologicas para a sociedade na perspectiva das necessidades humana quanto a sexualidade / gênero em cada município. Com repasse tanto do SUS como da assistência social. Com atendimento proposto por equipe multidisciplinar. Com foco no processo de acolhimento por assistente social/ advogados/ psicólogos/ Enfermeiros/ médicos com expertise em sexualidade e hormonização.,,,,,,
,,Desenvolvimento Agrário e Agricultura Familiar,Desenvolvimento Agrário e Agricultura Familiar,Solo,Desenvolvimento Sustentável ,,,Carlos ,,Salvar os solos,"Excelentíssimo Senhor Lula e Senhora Marina Silva. O movimento Salve o Solo, lançado pelo líder global Sadhguru, foi apresentado na 15ª sessão da Conferência das Partes (COP15). Através do desenvolvimento de políticas governamentais apropriadas, podemos reverter a iminente extinção do solo. Para facilitar isso, o movimento Salve o Solo está criando um manual de recomendações para cada um dos 193 países. Acesse e reverbere o movimento http://Savesoil.org/Handbook gid://decide/Decidim::Hashtag/1/propostacoletiva",,,,,,
,,Educação ,Educação,Disciplina obrigatória ,Educação no trânsito,,,Carlos ,,Educação para o Trânsito,Incluir como Disciplina obrigatória nas escolas em todos Níveis A Educação para Trânsito.,,,,,,
,,Previdência Social,Previdência Social,Previdência Social,Servidor Público,Aposentadoria ,Está no escopo,Carlos ,,Previdência social,Servidor público ser igualmente tratado no tema da previdência social. Na aposentadoria por idade. Antes da Reforma da previdência.,,,,,,
,,Desenvolvimento Agrário e Agricultura Familiar,Desenvolvimento Agrário e Agricultura Familiar,Sucessão rural,Cooperativismo,Agricultura familiar,Esá no escopo,Carlos ,,Inovação Tecnológica Para Juventude Rural,"1-Criar um programa de incentivo a juventude rural, implantando projetos produtivos com tecnologias visando garantir a a sucessão rural . 2- Criar um fundo de incentivo ao cooperativismo na agricultura familiar.",,,,,,
,,Planejamento e Orçamento,Cidades,Controle de animais ,Programa de castração ,Abandono de animais ,Está no escopo,Carlos ,,Castramóvel em todos os municípios da federação,"Proposta que vem para complementar o controle de animais para aqueles que os resgatam e tem mais de 4 ou 5; pois estes auxiliam as instituições públicas já sobrecarregadas, com isso geram mais e maiores possibilidades de melhores e mais eficientes trabalhos feitos por estas. Animais acabam abandonados por perder o controledo número de animais que tem ou acabam incorrendo em maus tratos por ter muitos, nós protetores e resgatistas pedimos ajuda e união em torno desta questão.",,,,,,
,,Saúde ,Saúde,Saúde bucal ,Dentista,UBS,,Carlos ,,Obrigatoriedade da Equipe de Saúde Bucal na Estratégia Saúde da Família,"O número de Equipes de Saúde Bucal no Brasil tem diminuído gradativamente, em proporção às Equipes Saúde da Família e o aumento da população em geral. A nova Política Nacional de Atenção Básica não determina a obrigatoriedade da Equipe de Saúde Bucal na nova composição mínima da Equipe Saúde da Família. Com isso, os gestores, não têm credenciado EqSB na mesma proporção das EqSF. Diante disso, os usuários tem sofrido com a falta de dentistas nas UBS, aumentando os agravos e danos em Saúde Bucal",,,,,,
,,Direitos Humanos e Cidadania,"Desenvolvimento e Assistência Social, Família e Combate à Fome",Economia solidária ,Saúde mental ,Associações/cooperativas ,Está no escopo ,Carlos ,,Geração de renda e inclusão de pessoas com sofrimento psíquico,"Financiamento para o fortalecimento das experiências de Economia Solidária da Saúde Mental, criando condições de formalização dos grupos em associações ou cooperativas e a implantação de projetos fora dos serviços de saúde mental. Em Maceió - Alagoas precisamos de financiamento para uma padaria e uma loja de artesanato/ Brechó com cafeteira.",,,,,,
,,Direitos Humanos e Cidadania,"Desenvolvimento e Assistência Social, Família e Combate à Fome",Centro de convivência,Sofrimento psíquico ,Usuários de álcool e drogas ,Está no escopo ,Carlos ,,Inclusão de pessoas com sofrimento psíquico. Direita à cidade e à produção da vida,"Criação de Centros de Convivência, Cultura e Geração de Renda para a inclusão e capacitação de pessoas com sofrimento psíquico e problemas decorrentes do uso de álcool e outras drogas. Incluir financiamento específico na Rede de Atenção Psicossocial- RAPS para esse dispositivo importante de inclusão das pessoas com software psíquico. Direito ao lazer, aà cultura e a qualidade de vida.",,,,,,
,,Saúde ,Saúde,Saúde bucal ,Dentista ,UBS,Está no escopo ,Carlos ,,Obrigatoriedade da Equipe de Saúde Bucal na Estratégia Saúde da Família,"O número de Equipes de Saúde Bucal no Brasil tem diminuído gradativamente, em proporção às Equipes Saúde da Família e o aumento da população em geral. A nova Política Nacional de Atenção Básica não determina a obrigatoriedade da Equipe de Saúde Bucal na nova composição mínima da Equipe Saúde da Família. Com isso, os gestores, não têm credenciado EqSB na mesma proporção das EqSF. Diante disso, os usuários têm sofrido com a falta de dentistas nas UBS, aumentando os agravos e danos em Saúde Bucal",,,,,,
,,Justiça e Segurança Pública, Gestão e da Inovação em Serviços Públicos,Serviço Público,Processos digitalizados ,,,Carlos ,,Governo Digital e na Nuvem em todas as entrâncias e municípios,"Plano Nacional de Informática, para um Governo Totalmente Digital, onde qualquer processo seja de qualquer comarca, entrância ou município deverá ser único e exclusivamente em meio digital. Vejo que o SERPRO seria o condutor do sistema na nuvem para todos. Todos os Tribunais Estaduais, Procuradoria Est. e Munic, Tribunais Regionais, Tribunal eleitoral, Tribunal Militar, Ministério Público Estadual, federal e Tribunal de contas, Assembleias Legislativas, Câmara, supremo, STJ, STJ, STE, STM, etc.",,,,,,
,,Integração e Desenvolvimento Regional,Infraestrutura,Duplicação BR,,,Está no escopo,Carlos ,,Plano de Integração Mercosul - Duplicação das Br-470 e Br-282,"Plano de desenvolvimento para Santa Catarina duplicação das duas BRs que atravessam o estado (Br-470 e Br-282), e fazendo com completo o corredor até Santiago do Chile consequentemente aos portos do Chile.",,,,,,
,,Educação ,Educação,Universidade Pública,Artes ,Criação ,Está no escopo,Carlos ,,UNAR - Universidade Nacional das Artes,"Criação da Universidade Nacional das Artes, uma universidade pública do governo do Brasil, gratuita e com ingresso pelo SISU, ligada ao Ministério da Educação e o Ministério da Cultura.  Possíveis cursos de Graduação e Pós-graduação:   Artes do Vídeo Artes Cênicas Artes Integradas Artes Musicais e Sonora Artes Visuais Crítica e Teoria das Artes Cultura Popular Brasileira",,,,,,
,,Saúde ,Saúde,Hospital,Atendimento,Expansão ,,Carlos ,,Melhoria na Saúde na Planície Litorânea,"Estruturação do Hospital Dr Mariano Lucas de Sousa, em BURITI DOS LOPES, tomando atender em média complexidade, tendo envista sua localização estratégica , podendo atender os municípios de CAXINGÓ CARAÚBAS , Murici dos PORTELAS , Cocal e Cocal dos Alves , e tem como objetivo desafogar o atendimento do HEDA em Parnaíba.",,,,,,
,,Educação ,Educação,Crianças,Educação especial,Investimento ,,Carlos ,,Programa Brasileiro de Educação Especial para Crianças Superdotadas,"O programa visa procurar e identificar crianças brasileiras com alto quociente de inteligência (QI) afim de lhe oferecer uma educação especial de alto nível em diversas áreas do conhecimento, bem como acelerar a sua formação escola e ofertar vagas em universidades nacionais e internacionais para posterior ingresso em cursos de mestrado e doutorado. Ao concluir a formação acadêmica, o mesmo trabalhará em órgãos públicos de alto escalão afim de proporcionar ao país um grande avanço tecnológico.",,,,,,
,,Mulheres ,Mulheres,Coletivos,Mulheres,Violações de direitos,Está no escopo,Carlos ,,Mulheres em atuação coletivas e solidárias para o enfrentamento das diversas situações de violações de Direitos seja das questões de gênero e ou,Fortalecer os coletivos de mulheres com orçamento púbico e profissionais qualificados e equipamentos para o diálogo a escuta e ações que venham sanar as dificuldades enfrentadas por estas mulheres,,,,,,
,,Previdência Social,Previdência Social,INSS,Reajuste ,Anual,Está no escopo,Carlos ,,Reajuste igualitário para os beneficiários do inss,Anualmente o do salário dos beneficiários do inss serão reajustados com o mesmo percentual.,,,,,,
,,Saúde ,Educação,Infância e Adolescência ,Uso de álcool e drogas ,Programas nas escolas ,,Carlos ,,Práticas de educação em saúde relacionadas à Prevenção ao uso abusivo de álcool e outras drogas na infância e na adolescência dentro do Âmbito Escolar,"É notável com o passar dos anos a evolução nos casos de jovens e adolescentes no uso de substâncias psicoativas, seja elas licitas(álcool e tabaco) ou ilícitas. Junto ao uso também está relacionado o número de jovens assassinados ao entrarem no crime organizado após uso dessas substâncias. Com o uso abusivo cresce a chance desse jovem futuramente ser acometido de doenças cronicodegenerativas e à transtornos mentais. Neste aspecto vejo a importância das práticas de educação em saúde na escola.",,,,,,
,,Previdência Social,Previdência Social,Aposentadoria,,,Está no escopo,Michele,,Aposentadoria especial para Enfermeiros e Médicos,"Visando o risco que esses profissionais são expostos diariamente (risco biológico principalmente) e a alta carga horária de trabalho se comparado a outras profissões, torna-se necessário revisar o tempo de aposentadoria para profissões insalubres.",,,,,,
,,Direitos Humanos e cidadania,Direitos Humanos e Cidadania,,,,,Michele,,conscientização das pessoas sem pcd,"Criar um programa de conscientização das pessoas sem pcd, ensinar para elas o que é ser pcd ter as limitações, mostrar para elas que bloquear passagens ruas, ocupar suas vagas espaços prejudica, ensinar que PCD também tem sentimentos e não é bicho, já é difícil ser PCD e o não PCD faz ser mais difícil ainda, por não saber o que é ser PCD.",,,,,,
,,Casa Civil,Presidência ,Terceiro Setor,Conselhos / Indústrias / Órgãos do Governo Federal / Participação Social e Transparência,,,Michele,,Respeito aos conselhos de políticas,"Criar um projeto programa ou algo que faça com que os poderes respeitem e cumpra sua parte junto aos conselhos existentes, os mais de 50 conselhos existentes no País não são respeitados e alguns nem conseguem desenvolver seu papel, e que possam receber auxílio que lhe é devido, que possamos ter condições físicas matériais psicológica de poder exercer nossa função. Que o respeito e o reconhecimento possa ser manifestado nos locais públicos privados onde houver agenda reuniões.",,,,,,
,,Mulheres,Educação,Currículo Escolar ,Violência Doméstica,,,Michele,,programa para zerar a violência contra a mulher,"Criar construir um projeto programa meio forma de acabar zerar a violência contra a MULHER, ensinar a criança desde seus primeiros passos que homens não batem em mulheres, homens protegem as mulheres, que o agressor não tenha oportunidade momento tempo chance de agredir uma mulher que ao mínimo indício de agressão que ele passe por um processo de estudo consulta pesquisa para inibir a agressão, que nenhuma mulher sofra + nenhuma agressão física ou psicológica",,,,,,
,,Não especificou a categoria,Meio Ambiente e Mudança do Clima,Animais ,Direito e Saúde Animal,,,Michele,,Apoio de clinicas para cuidar dos animais em situação de rua,"Recurso para custear uma casa de passagem e apoio animal em situação de rua, idosos, doentes, apoio a tutores carentes, atendimento veterinário gratuito, parcerias com clinicas veterinárias, alimento/ração, medicamentos, VACINAS V8 para CÃES e V5 para GATOS, que previne doenças que podem levar a morte destes animais e são ZOONOZES, doenças que poder ser transmitidas para os seres humanos. . Apoio as feiras de Adoção e apoio ao trabalho de conscientização da OSC APOIO CAUSA ANIMAL DE VIÇOSA MG",,,,,,
