ID,Tema,Ministério,Categoria 1,Categoria 2,Título,#CUIDADO,Corpo,Status,Data de publicação,URL,
771,Educação,Legislativo,Carreiras da Educação,Ensino de Idiomas / Incentivos Financeiros,Auxilio para instrutor de idiomas ,Sim,"Sou instrutor de inglês e trabalho para uma micro empresa (escola particular franquia) por isso meu salário é muito baixo. (Não chega a 2000). O governo poderia conceder um auxílio para professor de idiomas de escolas particulares já que quem estuda inglês tem oportunidade de ganhar um bom salário, enquanto o professor de idiomas ganha mixaria.","<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)  para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.  Assim a gente vai construir um país com a cara do nosso povo!<br><br><br><br>Divulgue na sua rede:<br><br>Vote na minha proposta para melhorar o Brasil:</p><p><a href=""/processes/programas/f/2/proposals/771"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/771</a></p>",13.05.2023 00:45:32,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/771,
772,Mulheres,Saúde,Novos Programas Governamentais,Medicamentos,Atenção à Mulher na Menopausa - Saúde e Trabalho,Sim,"Em 2050 espera-se que mais da metade das mulheres brasileiras tenham  mais de 40 anos. É urgente a criação de programa de atenção às mulheres em menopausa, com foco no incentivo à pesquisa e produção de medicamentos efetivos; oferecimento de medicação hormonal gratuita pelo SUS; valorização no mercado de trabalho, tendo em vista os efeitos físicos e emocionais indesejados decorrentes dos sintomas da menopausa; e ações de combate à estigmatização decorrente do preconceito e tabu sobre o tema.","<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)  para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.  Assim a gente vai construir um país com a cara do nosso povo!<br><br><br><br>Divulgue na sua rede:<br><br>Vote na minha proposta para melhorar o Brasil:</p><p><a href=""/processes/programas/f/2/proposals/772"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/772</a></p>",13.05.2023 00:55:25,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/772,
773,Defesa,Defesa,Fronteiras / Militares / Pesquisa Científica,Segurança Rural / Segurança Urbana,Cinturão de defesa tecnológica ,Não,"Usar e desenvolver tecnologia para proteção das fronteiras do Brasil. Fazendo da tecnologia de defesa o eixo de proteção dos nossos recursos naturais e minerais. Usar vasta capacidade tecnológica para garantir segurança à população, evitando contrabando de armas, drogas e roubos. A criação de uma base única de procurados e bens roubados integrando todos os estados e suas forças policiais.","<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)  para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.  Assim a gente vai construir um país com a cara do nosso povo!<br><br><br><br>Divulgue na sua rede:<br><br>Vote na minha proposta para melhorar o Brasil:</p><p><a href=""/processes/programas/f/2/proposals/773"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/773</a></p>",13.05.2023 00:56:05,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/773,
774,Desenvolvimento Agrário e Agricultura Familiar,Agricultura e Pecuária,Agro,Educação Ambiental,Educação do campo/pronera,Sim,O fortalecimento do pronera como inclusão da população do campo ao acesso ao ensino superior. Os agreocologo precisa do registro como agroecologo.,"<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)  para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.  Assim a gente vai construir um país com a cara do nosso povo!<br><br><br><br>Divulgue na sua rede:<br><br>Vote na minha proposta para melhorar o Brasil:</p><p><a href=""/processes/programas/f/2/proposals/774"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/774</a></p>",13.05.2023 11:13:53,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/774,
777,Outros,Legislativo,Eleições / Reforma Política,Participação Social e Transparência,Transferência nas eleições - voto impresso,Não,"Votação eletrônica com impressão dos votos como é feito no Paraguai trás segurança para os eleitores e pacificação para a população, sem contestação e permitindo ao governo eleito fazer um trabalho com mais tranquilidade.","<p>Prezada Marcelle, </p><p>Obrigada pela sua proposta, porém, constatamos que ela não se enquadra na pertinência temática do Plano Plurianual (PPA) do Governo Federal.&nbsp;</p><p>O PPA é um instrumento de planejamento que visa estabelecer as diretrizes, objetivos e metas do governo federal para um período de quatro anos e sua elaboração é baseada em temas e áreas de atuação prioritárias.</p><p>Agradecemos a compreensão e convidamos você a continuar contribuindo com o Brasil Participativo.</p>",13.05.2023 11:15:08,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/777,
776,Educação,Educação,Carreiras da Educação / Carreiras da Saúde,Atendimento Biopsicossocial / Psicólogos e Psiquiatras / Saúde Mental ,Psicólogos (as) e Assistentes Sociais nas Escolas do ensino básico já! Fomento a Implementação da Lei Federal 13.935,Sim,"Diante das dificuldades enfrentadas por professores e alunos, precisamos efetivar enquanto política pública a inserção de Psicólogos (as) e Assistentes Sociais na equipe de cada escola do ensino básico. Visa-se com isto,atuar PREVENTIVAMENTE e colaborar com o desenvolvimento biopsicossocial das crianças e adolescentes,  garantindo prioridade absoluta e atenção integral como preconiza o ECA. 
Essa proposta então, prevê o incentivo do governo Federal para a implementar a Lei 13.935 nos municípios.","<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)  para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.  Assim a gente vai construir um país com a cara do nosso povo!<br><br><br><br>Divulgue na sua rede:<br><br>Vote na minha proposta para melhorar o Brasil:</p><p><a href=""/processes/programas/f/2/proposals/776"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/776</a></p>",13.05.2023 11:20:44,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/776,
780,Educação,Educação,Ensino Fundamental e Médio,Ensino de Idiomas / Currículo Escolar ,Investimento na Educação Bilíngue de Surdos,Sim,"Investir na área de educação bilíngue para surdos, com escolas que ministrem as disciplinas diretamente em Libras - Língua Brasileira de Sinais, tendo o Português escrito como língua adicional.
Os investimentos serão no sentido de alocar surdos em escolas específicas, com professores e equipe técnica fluente em Libras.
O canal biologicamente adequado para o surdo aprender é o visual. Assim, somente uma Língua gestuo-visual será capaz de fornecer todos os conhecimentos de mundo para o surdo.","<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)  para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.  Assim a gente vai construir um país com a cara do nosso povo!<br><br><br><br>Divulgue na sua rede:<br><br>Vote na minha proposta para melhorar o Brasil:</p><p><a href=""/processes/programas/f/2/proposals/780"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/780</a></p>",13.05.2023 12:04:58,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/780,
779,Cultura,Cultura,Servidores Públicos ,Concursos Públicos / IPHAN,Nomeação dos 1.020 excedentes do último concurso do IPHAN,Não,"O IPHAN passa por um processo crítico de falta de pessoal. Há apenas 822 cargos efetivos, na instituição, de acordo com dados do Portal da Transferência. O IPHAN comporta 27 Superintendências Estaduais e 28 Escritórios Técnicos, além de 6 Unidades Especiais. O último concurso da autarquia ocorreu no ano 2018, todavia, o número de nomeados não foi suficiente para suprir as inúmeras demandas. Constam ainda 1.020 aprovados, no cadastro de reserva, prontos para contribuir no fortalecimento do orgão.","<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)  para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.  Assim a gente vai construir um país com a cara do nosso povo!<br><br><br><br>Divulgue na sua rede:<br><br>Vote na minha proposta para melhorar o Brasil:</p><p>&nbsp;<a href=""/processes/programas/f/2/proposals/779"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/779</a></p>",13.05.2023 12:14:07,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/779,
781,,Controladoria-Geral da União,Servidores Públicos ,Carreiras Típicas de Estado / Improbidade Administrativa,Menos estado mais Brasil ,Não,"Banir toda e qualquer tipo de corrupção, reforma tributária(menos encargos mais e mais eficiência no uso do dinheiro público) 

Reforma política: diminuir regalias de políticos e juízes entre outros...","<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)  para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.  Assim a gente vai construir um país com a cara do nosso povo!<br><br><br><br>Divulgue na sua rede:<br><br>Vote na minha proposta para melhorar o Brasil:</p><p><a href=""/processes/programas/f/2/proposals/781"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/781</a></p>",13.05.2023 12:33:36,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/781,
783,Saúde,Saúde,Sistema Único de Saúde (SUS),Parceria Público Privada,Rede de Policlínicas ,Sim,Fortalecer a média complexidade para garantir o fortalecimento da integralidade do cuidado.,"<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)  para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.  Assim a gente vai construir um país com a cara do nosso povo!<br><br><br><br>Divulgue na sua rede:<br><br>Vote na minha proposta para melhorar o Brasil:</p><p><a href=""/processes/programas/f/2/proposals/783"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/783</a></p>",13.05.2023 12:43:09,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/783,
782,Meio Ambiente e Mudança do Clima,Legislativo,Animais / Reforma Tributária,Direito e Saúde Animal,Incentivo tributário para empresas com produção sem exploração animal. ,Não,Redução de impostos e certificação oficial para empresas que comprovem não utilizar animais não humanos em qualquer etapa de seus processos produtivos.,"<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)  para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.  Assim a gente vai construir um país com a cara do nosso povo!<br><br><br><br>Divulgue na sua rede:<br><br>Vote na minha proposta para melhorar o Brasil:</p><p><a href=""/processes/programas/f/2/proposals/782"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/782</a></p>",13.05.2023 12:43:20,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/782,
